1.318348,0,0,1
1.368348,0,0,1
1.418348,0,0,1
1.468348,0,0,1
1.523347,0,0,1
1.573348,0,0,1
1.623348,0,0,1
1.673347,0,0,1
1.723348,0,0,1
1.773347,0,0,1
1.823348,0,0,1
1.873348,0,0,1
1.923347,0,0,1
1.973348,0,0,1
2.023348,0,0,1
2.073348,0,0,1
2.123348,0,0,1
2.173347,0,0,1
2.223347,0,0,1
2.273348,0,0,1
2.323348,0,0,1
2.373348,0,0,1
2.423347,0,0,1
2.473347,0,0,1
2.523348,0,0,1
2.573348,0,0,1
2.623348,0,0,1
2.673347,0,0,1
2.723347,0,0,1
2.773348,0,0,1
2.823348,0,0,1
2.873348,0,0,1
2.923347,0,0,1
2.973347,0,0,1
3.023348,0,0,1
3.073348,0,0,1
3.123348,0,0,1
3.173347,0,0,1
3.223347,0,0,1
3.273348,0,0,1
3.323348,0,0,1
3.373348,0,0,1
3.423347,0,0,1
3.473347,0,0,1
3.523348,0,0,1
3.573348,0,0,1
3.623348,0,0,1
3.673347,0,0,1
3.723347,0,0,1
3.773348,0,0,1
3.823348,0,0,1
3.873348,0,0,1
3.923347,0,0,1
3.973347,0,0,1
4.023347,0,0,1
4.073348,0,0,1
4.123348,0,0,1
4.173347,0,0,1
4.228347,0,0,1
4.278347,0,0,1
4.328348,0,0,1
4.378347,0,0,1
4.428348,0,0,1
4.478347,0,0,1
4.528347,0,0,1
4.578348,0,0,1
4.628347,0,0,1
4.678348,0,0,1
4.728347,0,0,1
4.778347,0,0,1
4.828348,0,0,1
4.878347,0,0,1
4.928348,0,0,1
4.978347,0,0,1
5.028347,0,0,1
5.078348,0,0,1
5.128347,0,0,1
5.178348,0,0,1
5.228347,0,0,1
5.278347,0,0,1
5.328348,0,0,1
5.378347,0,0,1
5.428348,0,0,1
5.478347,0,0,1
5.528347,0,0,1
5.578348,0,0,1
5.628347,0,0,1
5.678348,0,0,1
5.728347,0,0,1
5.778347,0,0,1
5.828348,0,0,1
5.878347,0,0,1
5.928348,0,0,1
5.978347,0,0,1
6.028347,0,0,1
6.078348,0,0,1
6.128347,0,0,1
6.178348,0,0,1
6.228347,0,0,1
6.278347,0,0,1
6.328348,0,0,1
6.378347,0,0,1
6.428348,0,0,1
6.478347,0,0,1
6.528347,0,0,1
6.578348,0,0,1
6.628347,0,0,1
6.678348,0,0,1
6.728347,0,0,1
6.778347,0,0,1
6.833347,0,0,1
6.883348,0,0,1
6.933348,0,0,1
6.983347,0,0,1
7.033348,0,0,1
7.083347,0,0,1
7.133348,0,0,1
7.183348,0,0,1
7.233347,0,0,1
7.283348,0,0,1
7.333347,0,0,1
7.383348,0,0,1
7.433348,0,0,1
7.483347,0,0,1
7.533348,0,0,1
7.583347,0,0,1
7.633348,0,0,1
7.683348,0,0,1
7.733347,0,0,1
7.783348,0,0,1
7.833347,0,0,1
7.883348,0,0,1
7.933348,0,0,1
7.983347,0,0,1
8.033347,0,0,1
8.083347,0,0,1
8.133348,0,0,1
8.183348,0,0,1
8.233348,0,0,1
8.283347,0,0,1
8.333347,0,0,1
8.383348,0,0,1
8.433348,0,0,1
8.483348,0,0,1
8.533347,0,0,1
8.583347,0,0,1
8.633348,0,0,1
8.683206,0.002882,0.015607,1
8.732219,0.01273,0.061988,1
8.780697,0.02495,0.108878,1
8.828549,0.039428,0.155767,1
8.87567,0.056134,0.202657,1
8.921957,0.07503,0.249546,1
8.967306,0.096074,0.296436,1
9.01162,0.119222,0.343326,1
9.054799,0.14442,0.390215,1
9.096751,0.171615,0.437105,1
9.137382,0.200747,0.483995,1
9.176601,0.231751,0.530884,1
9.214325,0.264559,0.577774,1
9.25047,0.2991,0.624664,1
9.284956,0.335296,0.671553,1
9.317707,0.37307,0.718443,1
9.348652,0.412337,0.765333,1
9.377723,0.453011,0.812222,1
9.404855,0.495003,0.859112,1
9.429988,0.538221,0.906002,1
