x,y,yaw,velocities
7.03,-7.1,1.570796327,5.086341337
7.03,-7.05,1.570796327,5.094151691
7.03,-7,1.570796327,5.101962046
7.03,-6.95,1.570796327,5.109772401
7.03,-6.9,1.570796327,5.117582755
7.03,-6.85,1.570796327,5.124582317
7.03,-6.8,1.570796327,5.130501111
7.03,-6.75,1.570796327,5.136419905
7.03,-6.7,1.570796327,5.142338699
7.03,-6.65,1.570796327,5.148257493
7.03,-6.6,1.570796327,5.154176287
7.03,-6.55,1.570796327,5.160095082
7.03,-6.5,1.570796327,5.166013876
7.03,-6.45,1.570796327,5.17193267
7.03,-6.4,1.570796327,5.177851464
7.03,-6.35,1.570796327,5.183770258
7.03,-6.3,1.570796327,5.189689052
7.03,-6.25,1.570796327,5.195607847
7.03,-6.2,1.570796327,5.201526641
7.03,-6.15,1.570796327,5.207445435
7.03,-6.1,1.570796327,5.213364229
7.03,-6.05,1.570796327,5.219283023
7.03,-6,1.570796327,5.225201817
7.03,-5.95,1.570796327,5.231120612
7.03,-5.9,1.570796327,5.237039406
7.03,-5.85,1.570796327,5.2429582
7.03,-5.8,1.570796327,5.248876994
7.03,-5.75,1.570796327,5.253902815
7.03,-5.7,1.570796327,5.257734269
7.03,-5.65,1.570796327,5.261565724
7.03,-5.6,1.570796327,5.265397178
7.03,-5.55,1.570796327,5.269228633
7.03,-5.5,1.570796327,5.273060088
7.03,-5.45,1.570796327,5.276891542
7.03,-5.4,1.570796327,5.280722997
7.03,-5.35,1.570796327,5.284554451
7.03,-5.3,1.570796327,5.288385906
7.03,-5.25,1.570796327,5.292217361
7.03,-5.2,1.570796327,5.296048815
7.03,-5.15,1.570796327,5.29988027
7.03,-5.1,1.570796327,5.303711724
7.03,-5.05,1.570796327,5.307543179
7.03,-5,1.570796327,5.311374634
7.03,-4.95,1.570796327,5.315206088
7.03,-4.9,0.785398163,5.319037543
7.08,-4.85,1.570796327,5.322868998
7.08,-4.8,1.570796327,5.326700452
7.08,-4.75,1.570796327,5.330531907
7.08,-4.7,1.570796327,5.334363361
7.08,-4.65,1.570796327,5.337255153
7.08,-4.6,1.570796327,5.338694106
7.08,-4.55,1.570796327,5.340133059
7.08,-4.5,1.570796327,5.341572012
7.08,-4.45,1.570796327,5.343010966
7.08,-4.4,1.570796327,5.344449919
7.08,-4.35,1.570796327,5.345888872
7.08,-4.3,1.570796327,5.347327825
7.08,-4.25,1.570796327,5.348766778
7.08,-4.2,1.570796327,5.350205731
7.08,-4.15,1.570796327,5.351644684
7.08,-4.1,1.570796327,5.353083637
7.08,-4.05,1.570796327,5.35452259
7.08,-4,1.570796327,5.355961543
7.08,-3.95,1.570796327,5.357400496
7.08,-3.9,1.570796327,5.358839449
7.08,-3.85,1.570796327,5.360278402
7.08,-3.8,1.570796327,5.361717355
7.08,-3.75,1.570796327,5.363156308
7.08,-3.7,1.570796327,5.364595261
7.08,-3.65,1.570796327,5.366034214
7.08,-3.6,1.570796327,5.367473167
7.08,-3.55,1.570796327,5.367966775
7.08,-3.5,1.570796327,5.36641486
7.08,-3.45,2.35619449,5.364862945
7.03,-3.4,1.570796327,5.36331103
7.03,-3.35,1.570796327,5.361759116
7.03,-3.3,1.570796327,5.360207201
7.03,-3.25,1.570796327,5.358655286
7.03,-3.2,1.570796327,5.357103371
7.03,-3.15,1.570796327,5.355551456
7.03,-3.1,1.570796327,5.353999541
7.03,-3.05,1.570796327,5.352447626
7.03,-3,1.570796327,5.350895711
7.03,-2.95,1.570796327,5.349343796
7.03,-2.9,1.570796327,5.347791881
7.03,-2.85,1.570796327,5.346239966
7.03,-2.8,1.570796327,5.344688051
7.03,-2.75,1.570796327,5.343136136
7.03,-2.7,1.570796327,5.341584222
7.03,-2.65,1.570796327,5.340032307
7.03,-2.6,1.570796327,5.338480392
7.03,-2.55,1.570796327,5.336928477
7.03,-2.5,1.570796327,5.335376562
7.03,-2.45,1.570796327,5.33278914
7.03,-2.4,1.570796327,5.326952448
7.03,-2.35,1.570796327,5.321115756
7.03,-2.3,1.570796327,5.315279063
7.03,-2.25,1.570796327,5.309442371
7.03,-2.2,1.570796327,5.303605679
7.03,-2.15,1.570796327,5.297768987
7.03,-2.1,1.570796327,5.291932294
7.03,-2.05,1.570796327,5.286095602
7.03,-2,1.570796327,5.28025891
7.03,-1.95,1.570796327,5.274422218
7.03,-1.9,1.570796327,5.268585526
7.03,-1.85,1.570796327,5.262748833
7.03,-1.8,1.570796327,5.256912141
7.03,-1.75,1.570796327,5.251075449
7.03,-1.7,1.570796327,5.245238757
7.03,-1.65,1.570796327,5.239402065
7.03,-1.6,2.35619449,5.233565372
6.98,-1.55,1.570796327,5.22772868
6.98,-1.5,1.570796327,5.221891988
6.98,-1.45,0.785398163,5.216055296
7.03,-1.4,1.570796327,5.210218603
7.03,-1.35,1.570796327,5.203032747
7.03,-1.3,1.570796327,5.190897281
7.03,-1.25,1.570796327,5.178761816
7.03,-1.2,2.35619449,5.16662635
6.98,-1.15,1.570796327,5.154490885
6.98,-1.1,1.570796327,5.142355419
6.98,-1.05,1.570796327,5.130219954
6.98,-1,1.570796327,5.118084488
6.98,-0.95,1.570796327,5.105949023
6.98,-0.9,2.35619449,5.093813557
6.93,-0.85,1.570796327,5.081678092
6.93,-0.8,1.570796327,5.069542626
6.93,-0.75,1.570796327,5.05740716
6.93,-0.7,1.570796327,5.045271695
6.93,-0.65,1.570796327,5.033136229
6.93,-0.6,1.570796327,5.021000764
6.93,-0.55,1.570796327,5.008865298
6.93,-0.5,2.35619449,4.996729833
6.88,-0.45,1.570796327,4.984594367
6.88,-0.4,1.570796327,4.972458902
6.88,-0.35,1.570796327,4.960323436
6.88,-0.3,2.35619449,4.948187971
6.83,-0.25,1.570796327,4.934891163
6.83,-0.2,1.570796327,4.917082005
6.83,-0.15,2.35619449,4.899272846
6.78,-0.1,1.570796327,4.881463688
6.78,-0.05,1.570796327,4.863654529
6.78,0,1.570796327,4.845845371
6.78,0.05,1.570796327,4.828036213
6.78,0.1,1.570796327,4.810227054
6.78,0.15,2.35619449,4.792417896
6.73,0.2,1.570796327,4.774608737
6.73,0.25,2.35619449,4.756799579
6.68,0.3,1.570796327,4.738990421
6.68,0.35,2.35619449,4.721181262
6.63,0.4,1.570796327,4.703372104
6.63,0.45,2.35619449,4.685562945
6.58,0.5,1.570796327,4.667753787
6.58,0.55,2.35619449,4.649944629
6.53,0.6,1.570796327,4.63213547
6.53,0.65,1.570796327,4.614326312
6.53,0.7,2.35619449,4.596517153
6.48,0.75,2.35619449,4.578707995
6.43,0.8,1.570796327,4.560898837
6.43,0.85,2.35619449,4.544950133
6.38,0.9,2.35619449,4.535025272
6.33,0.95,2.35619449,4.525100411
6.28,1,2.35619449,4.515175549
6.23,1.05,2.35619449,4.505250688
6.18,1.1,2.35619449,4.495325826
6.13,1.15,2.35619449,4.485400965
6.08,1.2,2.35619449,4.475476103
6.03,1.25,2.35619449,4.465551242
5.98,1.3,2.35619449,4.45562638
5.93,1.35,3.141592654,4.445701519
5.88,1.35,2.35619449,4.435776658
5.83,1.4,3.141592654,4.425851796
5.78,1.4,2.35619449,4.415926935
5.73,1.45,3.141592654,4.406002073
5.68,1.45,2.35619449,4.396077212
5.63,1.5,3.141592654,4.38615235
5.58,1.5,2.35619449,4.376227489
5.53,1.55,2.35619449,4.366302628
5.48,1.6,3.141592654,4.356377766
5.43,1.6,2.35619449,4.346452905
5.38,1.65,3.141592654,4.336528043
5.33,1.65,2.35619449,4.331765634
5.28,1.7,3.141592654,4.331730259
5.23,1.7,2.35619449,4.331694884
5.18,1.75,2.35619449,4.331659509
5.13,1.8,3.141592654,4.331624134
5.08,1.8,2.35619449,4.331588759
5.03,1.85,3.141592654,4.331553384
4.98,1.85,2.35619449,4.331518008
4.93,1.9,3.141592654,4.331482633
4.88,1.9,2.35619449,4.331447258
4.83,1.95,3.141592654,4.331411883
4.78,1.95,3.141592654,4.331376508
4.73,1.95,3.141592654,4.331341133
4.68,1.95,3.141592654,4.331305758
4.63,1.95,3.141592654,4.331270383
4.58,1.95,3.141592654,4.331235008
4.53,1.95,-2.35619449,4.331199633
4.48,1.9,3.141592654,4.331164258
4.43,1.9,3.141592654,4.331128883
4.38,1.9,3.141592654,4.331093508
4.33,1.9,3.141592654,4.331058133
4.28,1.9,-2.35619449,4.331022758
4.23,1.85,3.141592654,4.333173118
4.18,1.85,3.141592654,4.335907393
4.13,1.85,3.141592654,4.338641667
4.08,1.85,3.141592654,4.341375942
4.03,1.85,-2.35619449,4.344110216
3.98,1.8,3.141592654,4.346844491
3.93,1.8,3.141592654,4.349578766
3.88,1.8,3.141592654,4.35231304
3.83,1.8,3.141592654,4.355047315
3.78,1.8,-2.35619449,4.357781589
3.73,1.75,3.141592654,4.360515864
3.68,1.75,3.141592654,4.363250138
3.63,1.75,-2.35619449,4.365984413
3.58,1.7,3.141592654,4.368718687
3.53,1.7,3.141592654,4.371452962
3.48,1.7,3.141592654,4.374187237
3.43,1.7,-2.35619449,4.376921511
3.38,1.65,3.141592654,4.379655786
3.33,1.65,3.141592654,4.38239006
3.28,1.65,3.141592654,4.385124335
3.23,1.65,-2.35619449,4.387858609
3.18,1.6,3.141592654,4.390592884
3.13,1.6,3.141592654,4.39285876
3.08,1.6,3.141592654,4.394911199
3.03,1.6,3.141592654,4.396963638
2.98,1.6,-2.35619449,4.399016077
2.93,1.55,3.141592654,4.401068517
2.88,1.55,3.141592654,4.403120956
2.83,1.55,3.141592654,4.405173395
2.78,1.55,3.141592654,4.407225835
2.73,1.55,-2.35619449,4.409278274
2.68,1.5,3.141592654,4.411330713
2.63,1.5,3.141592654,4.413383152
2.58,1.5,3.141592654,4.415435592
2.53,1.5,3.141592654,4.417488031
2.48,1.5,-2.35619449,4.41954047
2.43,1.45,3.141592654,4.42159291
2.38,1.45,3.141592654,4.423645349
2.33,1.45,3.141592654,4.425697788
2.28,1.45,3.141592654,4.427750227
2.23,1.45,-2.35619449,4.429802667
2.18,1.4,3.141592654,4.431855106
2.13,1.4,-2.35619449,4.433907545
2.08,1.35,3.141592654,4.435959984
2.03,1.35,3.141592654,4.437041714
1.98,1.35,3.141592654,4.43653505
1.93,1.35,3.141592654,4.436028385
1.88,1.35,-2.35619449,4.435521721
1.83,1.3,3.141592654,4.435015056
1.78,1.3,3.141592654,4.434508392
1.73,1.3,3.141592654,4.434001728
1.68,1.3,3.141592654,4.433495063
1.63,1.3,-2.35619449,4.432988399
1.58,1.25,3.141592654,4.432481734
1.53,1.25,3.141592654,4.43197507
1.48,1.25,3.141592654,4.431468406
1.43,1.25,3.141592654,4.430961741
1.38,1.25,-2.35619449,4.430455077
1.33,1.2,3.141592654,4.429948412
1.28,1.2,3.141592654,4.429441748
1.23,1.2,3.141592654,4.428935084
1.18,1.2,-2.35619449,4.428428419
1.13,1.15,3.141592654,4.427921755
1.08,1.15,3.141592654,4.427415091
1.03,1.15,3.141592654,4.426908426
0.98,1.15,3.141592654,4.426401762
0.93,1.15,3.141592654,4.422031574
0.88,1.15,3.141592654,4.409328788
0.83,1.15,3.141592654,4.396626002
0.78,1.15,3.141592654,4.383923216
0.73,1.15,3.141592654,4.37122043
0.68,1.15,3.141592654,4.358517644
0.63,1.15,3.141592654,4.345814858
0.58,1.15,3.141592654,4.333112072
0.53,1.15,3.141592654,4.320409286
0.48,1.15,3.141592654,4.3077065
0.43,1.15,3.141592654,4.295003713
0.38,1.15,3.141592654,4.282300927
0.33,1.15,3.141592654,4.269598141
0.28,1.15,2.35619449,4.256895355
0.23,1.2,3.141592654,4.244192569
0.18,1.2,3.141592654,4.231489783
0.13,1.2,3.141592654,4.218786997
0.08,1.2,3.141592654,4.206084211
0.03,1.2,3.141592654,4.193381425
-0.02,1.2,3.141592654,4.180678639
-0.07,1.2,3.141592654,4.167975853
-0.12,1.2,3.141592654,4.155273066
-0.17,1.2,3.141592654,4.14257028
-0.22,1.2,3.141592654,4.122280646
-0.27,1.2,3.141592654,4.098886264
-0.32,1.2,3.141592654,4.075491882
-0.37,1.2,3.141592654,4.0520975
-0.42,1.2,3.141592654,4.028703118
-0.47,1.2,3.141592654,4.005308736
-0.52,1.2,3.141592654,3.981914354
-0.57,1.2,3.141592654,3.958519972
-0.62,1.2,3.141592654,3.93512559
-0.67,1.2,2.35619449,3.911731208
-0.72,1.25,3.141592654,3.888336826
-0.77,1.25,-2.35619449,3.864942444
-0.82,1.2,3.141592654,3.841548062
-0.87,1.2,3.141592654,3.818153679
-0.92,1.2,3.141592654,3.794759297
-0.97,1.2,-2.35619449,3.771364915
-1.02,1.15,3.141592654,3.747970533
-1.07,1.15,-2.35619449,3.724576151
-1.12,1.1,3.141592654,3.701181769
-1.17,1.1,-2.35619449,3.677787387
-1.22,1.05,3.141592654,3.654393005
-1.27,1.05,-2.35619449,3.630998623
-1.32,1,-2.35619449,3.590576874
-1.37,0.95,-1.570796327,3.547438566
-1.37,0.9,-2.35619449,3.504300259
-1.42,0.85,-1.570796327,3.461161951
-1.42,0.8,-1.570796327,3.418023644
-1.42,0.75,-2.35619449,3.374885336
-1.47,0.7,-1.570796327,3.331747029
-1.47,0.65,-1.570796327,3.288608721
-1.47,0.6,-2.35619449,3.245470413
-1.52,0.55,-1.570796327,3.202332106
-1.52,0.5,-1.570796327,3.159193798
-1.52,0.45,-2.35619449,3.116055491
-1.57,0.4,-1.570796327,3.072917183
-1.57,0.35,-1.570796327,3.029778876
-1.57,0.3,-2.35619449,2.986640568
-1.62,0.25,-1.570796327,2.943502261
-1.62,0.2,-0.785398163,2.900363953
-1.57,0.15,-1.570796327,2.857225646
-1.57,0.1,-0.785398163,2.814087338
-1.52,0.05,-0.785398163,2.770949031
-1.47,0,-0.785398163,2.727409763
-1.42,-0.05,-0.785398163,2.683129892
-1.37,-0.1,-0.785398163,2.63885002
-1.32,-0.15,-0.785398163,2.594570149
-1.27,-0.2,0,2.550290277
-1.22,-0.2,-0.785398163,2.506010405
-1.17,-0.25,0,2.461730534
-1.12,-0.25,0,2.417450662
-1.07,-0.25,0,2.373170791
-1.02,-0.25,-0.785398163,2.328890919
-0.97,-0.3,0,2.284611048
-0.92,-0.3,0,2.240331176
-0.87,-0.3,0,2.196051304
-0.82,-0.3,-0.785398163,2.151771433
-0.77,-0.35,0,2.107491561
-0.72,-0.35,0,2.06321169
-0.67,-0.35,0,2.018931818
-0.62,-0.35,0,1.974651946
-0.57,-0.35,0,1.930372075
-0.52,-0.35,0,1.886092203
-0.47,-0.35,0,1.870422934
-0.42,-0.35,0,1.916478745
-0.37,-0.35,0,1.962534555
-0.32,-0.35,0,2.008590366
-0.27,-0.35,0,2.054646177
-0.22,-0.35,0,2.100701988
-0.17,-0.35,0,2.146757798
-0.12,-0.35,0,2.192813609
-0.07,-0.35,0,2.23886942
-0.02,-0.35,0,2.284925231
0.03,-0.35,0,2.330981041
0.08,-0.35,0,2.377036852
0.13,-0.35,0,2.423092663
0.18,-0.35,0,2.469148473
0.23,-0.35,0,2.515204284
0.28,-0.35,0,2.561260095
0.33,-0.35,0,2.607315906
0.38,-0.35,0,2.653371716
0.43,-0.35,0,2.699427527
0.48,-0.35,0,2.745483338
0.53,-0.35,0,2.791539149
0.58,-0.35,0,2.837594959
0.63,-0.35,0,2.88365077
0.68,-0.35,0,2.910393703
0.73,-0.35,0,2.932719663
0.78,-0.35,0,2.955045624
0.83,-0.35,0.785398163,2.977371585
0.88,-0.3,0,2.999697546
0.93,-0.3,0,3.022023506
0.98,-0.3,0,3.044349467
1.03,-0.3,0.785398163,3.066675428
1.08,-0.25,0,3.089001389
1.13,-0.25,0,3.111327349
1.18,-0.25,0,3.13365331
1.23,-0.25,0,3.155979271
1.28,-0.25,0,3.178305231
1.33,-0.25,0,3.200631192
1.38,-0.25,0,3.222957153
1.43,-0.25,0,3.245283114
1.48,-0.25,0,3.267609074
1.53,-0.25,0,3.289935035
1.58,-0.25,0,3.312260996
1.63,-0.25,0,3.334586956
1.68,-0.25,0,3.356912917
1.73,-0.25,0,3.379238878
1.78,-0.25,0,3.384662968
1.83,-0.25,0,3.388560948
1.88,-0.25,0,3.392458927
1.93,-0.25,0,3.396356906
1.98,-0.25,0,3.400254885
2.03,-0.25,0,3.404152864
2.08,-0.25,0,3.408050843
2.13,-0.25,0,3.411948822
2.18,-0.25,0,3.415846802
2.23,-0.25,0,3.419744781
2.28,-0.25,0.785398163,3.42364276
2.33,-0.2,0,3.427540739
2.38,-0.2,0,3.431438718
2.43,-0.2,0,3.435336697
2.48,-0.2,0,3.439234676
2.53,-0.2,0,3.443132655
2.58,-0.2,0,3.447030635
2.63,-0.2,0,3.450928614
2.68,-0.2,0,3.454826593
2.73,-0.2,0,3.458724572
2.78,-0.2,0,3.462622551
2.83,-0.2,0,3.46652053
2.88,-0.2,0,3.467650105
2.93,-0.2,0,3.458777597
2.98,-0.2,0,3.449905088
3.03,-0.2,0,3.44103258
3.08,-0.2,0,3.432160072
3.13,-0.2,0,3.423287563
3.18,-0.2,0,3.414415055
3.23,-0.2,0,3.405542547
3.28,-0.2,0,3.396670038
3.33,-0.2,0,3.38779753
3.38,-0.2,0,3.378925022
3.43,-0.2,0,3.370052513
3.48,-0.2,0,3.361180005
3.53,-0.2,-0.785398163,3.352307497
3.58,-0.25,0,3.343434988
3.63,-0.25,0,3.33456248
3.68,-0.25,0,3.325689972
3.73,-0.25,0,3.316817463
3.78,-0.25,0,3.307944955
3.83,-0.25,0,3.299072447
3.88,-0.25,0,3.290199938
3.93,-0.25,-0.785398163,3.28132743
3.98,-0.3,0,3.272454922
4.03,-0.3,0,3.239741316
4.08,-0.3,-0.785398163,3.180459875
4.13,-0.35,-0.785398163,3.121178434
4.18,-0.4,-0.785398163,3.061896994
4.23,-0.45,-0.785398163,3.002615553
4.28,-0.5,-0.785398163,2.943334113
4.33,-0.55,-1.570796327,2.884052672
4.33,-0.6,-0.785398163,2.824771231
4.38,-0.65,-1.570796327,2.765489791
4.38,-0.7,-1.570796327,2.70620835
4.38,-0.75,-1.570796327,2.64692691
4.38,-0.8,-1.570796327,2.587645469
4.38,-0.85,-1.570796327,2.528364028
4.38,-0.9,-1.570796327,2.469082588
4.38,-0.95,-1.570796327,2.409801147
4.38,-1,-1.570796327,2.350519707
4.38,-1.05,-1.570796327,2.291238266
4.38,-1.1,-1.570796327,2.231956825
4.38,-1.15,-1.570796327,2.172675385
4.38,-1.2,-1.570796327,2.113393944
4.38,-1.25,-1.570796327,2.078125161
4.38,-1.3,-1.570796327,2.114684588
4.38,-1.35,-1.570796327,2.151244015
4.38,-1.4,-1.570796327,2.187803442
4.38,-1.45,-1.570796327,2.224362869
4.38,-1.5,-1.570796327,2.260922296
4.38,-1.55,-1.570796327,2.297481723
4.38,-1.6,-1.570796327,2.33404115
4.38,-1.65,-1.570796327,2.370600578
4.38,-1.7,-1.570796327,2.407160005
4.38,-1.75,-1.570796327,2.443719432
4.38,-1.8,-1.570796327,2.480278859
4.38,-1.85,-1.570796327,2.516838286
4.38,-1.9,-1.570796327,2.553397713
4.38,-1.95,-1.570796327,2.58995714
4.38,-2,-1.570796327,2.626516567
4.38,-2.05,-1.570796327,2.663075995
4.38,-2.1,-1.570796327,2.699635422
4.38,-2.15,-1.570796327,2.736194849
4.38,-2.2,-1.570796327,2.772754276
4.38,-2.25,-2.35619449,2.803902457
4.33,-2.3,-1.570796327,2.821930481
4.33,-2.35,-1.570796327,2.839958505
4.33,-2.4,-2.35619449,2.857986529
4.28,-2.45,-1.570796327,2.876014553
4.28,-2.5,-2.35619449,2.894042577
4.23,-2.55,-2.35619449,2.912070601
4.18,-2.6,-2.35619449,2.930098625
4.13,-2.65,3.141592654,2.948126649
4.08,-2.65,3.141592654,2.966154673
4.03,-2.65,-2.35619449,2.984182697
3.98,-2.7,3.141592654,3.002210721
3.93,-2.7,3.141592654,3.020238745
3.88,-2.7,3.141592654,3.038266769
3.83,-2.7,3.141592654,3.056294793
3.78,-2.7,3.141592654,3.074322817
3.73,-2.7,3.141592654,3.092350841
3.68,-2.7,3.141592654,3.110378865
3.63,-2.7,3.141592654,3.128406889
3.58,-2.7,3.141592654,3.146434913
3.53,-2.7,3.141592654,3.164462937
3.48,-2.7,3.141592654,3.182490961
3.43,-2.7,3.141592654,3.200518985
3.38,-2.7,3.141592654,3.219409499
3.33,-2.7,3.141592654,3.239466991
3.28,-2.7,3.141592654,3.259524483
3.23,-2.7,3.141592654,3.279581975
3.18,-2.7,3.141592654,3.299639467
3.13,-2.7,3.141592654,3.319696959
3.08,-2.7,3.141592654,3.339754451
3.03,-2.7,3.141592654,3.359811943
2.98,-2.7,3.141592654,3.379869435
2.93,-2.7,-2.35619449,3.399926927
2.88,-2.75,3.141592654,3.419984419
2.83,-2.75,3.141592654,3.440041911
2.78,-2.75,3.141592654,3.460099403
2.73,-2.75,3.141592654,3.480156895
2.68,-2.75,3.141592654,3.500214387
2.63,-2.75,3.141592654,3.520271879
2.58,-2.75,3.141592654,3.540329371
2.53,-2.75,3.141592654,3.560386863
2.48,-2.75,3.141592654,3.580444355
2.43,-2.75,3.141592654,3.600501847
2.38,-2.75,3.141592654,3.620559339
2.33,-2.75,3.141592654,3.640616831
2.28,-2.75,3.141592654,3.660674323
2.23,-2.75,3.141592654,3.680895827
2.18,-2.75,3.141592654,3.701135838
2.13,-2.75,3.141592654,3.721375848
2.08,-2.75,3.141592654,3.741615859
2.03,-2.75,3.141592654,3.761855869
1.98,-2.75,3.141592654,3.78209588
1.93,-2.75,3.141592654,3.802335891
1.88,-2.75,3.141592654,3.822575901
1.83,-2.75,3.141592654,3.842815912
1.78,-2.75,3.141592654,3.863055922
1.73,-2.75,3.141592654,3.883295933
1.68,-2.75,3.141592654,3.903535944
1.63,-2.75,3.141592654,3.923775954
1.58,-2.75,3.141592654,3.944015965
1.53,-2.75,3.141592654,3.964255975
1.48,-2.75,3.141592654,3.984495986
1.43,-2.75,3.141592654,4.004735997
1.38,-2.75,3.141592654,4.024976007
1.33,-2.75,3.141592654,4.045216018
1.28,-2.75,3.141592654,4.065456028
1.23,-2.75,3.141592654,4.085696039
1.18,-2.75,3.141592654,4.104657106
1.13,-2.75,3.141592654,4.112148926
1.08,-2.75,3.141592654,4.119640746
1.03,-2.75,3.141592654,4.127132566
0.98,-2.75,3.141592654,4.134624386
0.93,-2.75,3.141592654,4.142116206
0.88,-2.75,3.141592654,4.149608027
0.83,-2.75,3.141592654,4.157099847
0.78,-2.75,3.141592654,4.164591667
0.73,-2.75,3.141592654,4.172083487
0.68,-2.75,3.141592654,4.179575307
0.63,-2.75,3.141592654,4.187067127
0.58,-2.75,3.141592654,4.194558947
0.53,-2.75,3.141592654,4.202050767
0.48,-2.75,3.141592654,4.209542587
0.43,-2.75,3.141592654,4.217034407
0.38,-2.75,3.141592654,4.224526228
0.33,-2.75,3.141592654,4.232018048
0.28,-2.75,3.141592654,4.239509868
0.23,-2.75,3.141592654,4.247001688
0.18,-2.75,3.141592654,4.254493508
0.13,-2.75,3.141592654,4.261985328
0.08,-2.75,3.141592654,4.269477148
0.03,-2.75,3.141592654,4.273363564
-0.02,-2.75,3.141592654,4.275475414
-0.07,-2.75,3.141592654,4.277587265
-0.12,-2.75,3.141592654,4.279699116
-0.17,-2.75,3.141592654,4.281810966
-0.22,-2.75,3.141592654,4.283922817
-0.27,-2.75,-2.35619449,4.286034668
-0.32,-2.8,3.141592654,4.288146518
-0.37,-2.8,3.141592654,4.290258369
-0.42,-2.8,3.141592654,4.29237022
-0.47,-2.8,3.141592654,4.29448207
-0.52,-2.8,3.141592654,4.296593921
-0.57,-2.8,3.141592654,4.298705771
-0.62,-2.8,3.141592654,4.300817622
-0.67,-2.8,3.141592654,4.302929473
-0.72,-2.8,-2.35619449,4.305041323
-0.77,-2.85,3.141592654,4.307153174
-0.82,-2.85,3.141592654,4.309265025
-0.87,-2.85,3.141592654,4.311376875
-0.92,-2.85,3.141592654,4.313488726
-0.97,-2.85,-2.35619449,4.315600577
-1.02,-2.9,3.141592654,4.318667833
-1.07,-2.9,-2.35619449,4.324464751
-1.12,-2.95,-2.35619449,4.330261668
-1.17,-3,-2.35619449,4.336058586
-1.22,-3.05,3.141592654,4.341855503
-1.27,-3.05,-2.35619449,4.347652421
-1.32,-3.1,-2.35619449,4.353449338
-1.37,-3.15,-2.35619449,4.359246256
-1.42,-3.2,-1.570796327,4.365043173
-1.42,-3.25,-2.35619449,4.370840091
-1.47,-3.3,-1.570796327,4.376637008
-1.47,-3.35,-2.35619449,4.382433925
-1.52,-3.4,-1.570796327,4.388230843
-1.52,-3.45,-1.570796327,4.39402776
-1.52,-3.5,-2.35619449,4.399824678
-1.57,-3.55,-1.570796327,4.405621595
-1.57,-3.6,-1.570796327,4.411418513
-1.57,-3.65,-1.570796327,4.41721543
-1.57,-3.7,-2.35619449,4.423012348
-1.62,-3.75,-1.570796327,4.428809265
-1.62,-3.8,-1.570796327,4.434606183
-1.62,-3.85,-1.570796327,4.4404031
-1.62,-3.9,-1.570796327,4.446460855
-1.62,-3.95,-1.570796327,4.452683377
-1.62,-4,-1.570796327,4.458905899
-1.62,-4.05,-2.35619449,4.46512842
-1.67,-4.1,-1.570796327,4.471350942
-1.67,-4.15,-1.570796327,4.477573464
-1.67,-4.2,-1.570796327,4.483795986
-1.67,-4.25,-1.570796327,4.490018507
-1.67,-4.3,-1.570796327,4.496241029
-1.67,-4.35,-1.570796327,4.502463551
-1.67,-4.4,-1.570796327,4.508686073
-1.67,-4.45,-1.570796327,4.514908594
-1.67,-4.5,-1.570796327,4.521131116
-1.67,-4.55,-1.570796327,4.527353638
-1.67,-4.6,-1.570796327,4.53357616
-1.67,-4.65,-1.570796327,4.539798681
-1.67,-4.7,-1.570796327,4.546021203
-1.67,-4.75,-1.570796327,4.552243725
-1.67,-4.8,-1.570796327,4.558466247
-1.67,-4.85,-1.570796327,4.564688769
-1.67,-4.9,-1.570796327,4.57091129
-1.67,-4.95,-1.570796327,4.577133812
-1.67,-5,-1.570796327,4.583191442
-1.67,-5.05,-1.570796327,4.589004893
-1.67,-5.1,-1.570796327,4.594818344
-1.67,-5.15,-1.570796327,4.600631795
-1.67,-5.2,-1.570796327,4.606445246
-1.67,-5.25,-1.570796327,4.612258697
-1.67,-5.3,-1.570796327,4.618072147
-1.67,-5.35,-1.570796327,4.623885598
-1.67,-5.4,-1.570796327,4.629699049
-1.67,-5.45,-1.570796327,4.6355125
-1.67,-5.5,-1.570796327,4.641325951
-1.67,-5.55,-1.570796327,4.647139402
-1.67,-5.6,-1.570796327,4.652952853
-1.67,-5.65,-1.570796327,4.658766304
-1.67,-5.7,-1.570796327,4.664579755
-1.67,-5.75,-1.570796327,4.670393206
-1.67,-5.8,-1.570796327,4.676206657
-1.67,-5.85,-1.570796327,4.682020108
-1.67,-5.9,-2.35619449,4.687833559
-1.72,-5.95,-1.570796327,4.69364701
-1.72,-6,-1.570796327,4.699460461
-1.72,-6.05,-1.570796327,4.705273912
-1.72,-6.1,-1.570796327,4.71094114
-1.72,-6.15,-2.35619449,4.715891027
-1.77,-6.2,-1.570796327,4.720840913
-1.77,-6.25,-1.570796327,4.7257908
-1.77,-6.3,-1.570796327,4.730740687
-1.77,-6.35,-1.570796327,4.735690574
-1.77,-6.4,-2.35619449,4.74064046
-1.82,-6.45,-1.570796327,4.745590347
-1.82,-6.5,-1.570796327,4.750540234
-1.82,-6.55,-1.570796327,4.755490121
-1.82,-6.6,-1.570796327,4.760440007
-1.82,-6.65,-2.35619449,4.765389894
-1.87,-6.7,-1.570796327,4.770339781
-1.87,-6.75,-1.570796327,4.775289668
-1.87,-6.8,-1.570796327,4.780239554
-1.87,-6.85,-1.570796327,4.785189441
-1.87,-6.9,-2.35619449,4.790139328
